Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
akarnokd-misc,hu.akarnokd.rxjava2,ResumeFilter,apply,11,2,1,10,0,,
akarnokd-misc,hu.akarnokd.rxjava2,ResumeFilter,apply,6,2,1,13,0,,
akarnokd-misc,hu.akarnokd.rxjava2,ResumeFilter,onErrorReturnFilter,3,1,2,25,0,,
akarnokd-misc,hu.akarnokd.rxjava2,DisposableContainerPerf,setup,3,1,0,44,0,,
akarnokd-misc,hu.akarnokd.rxjava2,DisposableContainerPerf,teardown,3,1,0,49,0,,
akarnokd-misc,hu.akarnokd.rxjava2,DisposableContainerPerf,doWork,15,4,3,54,0,,
akarnokd-misc,hu.akarnokd.rxjava2,DisposableContainerPerf,compositeAsync,11,2,0,69,0,hu.akarnokd.rxjava2.DisposableContainerPerf,hu.akarnokd.rxjava2.DisposableContainerPerf
akarnokd-misc,hu.akarnokd.rxjava2,DisposableContainerPerf,fixedAsync,11,2,0,82,0,hu.akarnokd.rxjava2.DisposableContainerPerf,hu.akarnokd.rxjava2.DisposableContainerPerf
akarnokd-misc,hu.akarnokd.rxjava2,DisposableContainerPerf,stripedAsync,11,2,0,95,0,hu.akarnokd.rxjava2.DisposableContainerPerf,hu.akarnokd.rxjava2.DisposableContainerPerf
akarnokd-misc,hu.akarnokd.rxjava2,DisposableContainerSyncPerf,setup,2,1,1,34,0,,
akarnokd-misc,hu.akarnokd.rxjava2,DisposableContainerSyncPerf,compositeSync,10,2,0,38,0,,
akarnokd-misc,hu.akarnokd.rxjava2,DisposableContainerSyncPerf,compositeWithExisting,14,3,0,50,0,,
akarnokd-misc,hu.akarnokd.rxjava2,DisposableContainerSyncPerf,fixedSync,11,2,0,66,0,,
akarnokd-misc,hu.akarnokd.rxjava2,DisposableContainerSyncPerf,fixedSyncWithExisting,14,3,0,79,0,,
akarnokd-misc,hu.akarnokd.rxjava2,DisposableContainerSyncPerf,stripedSync,10,2,0,95,0,,
akarnokd-misc,hu.akarnokd.rxjava2,DisposableContainerSyncPerf,stripedSyncWithExisting,14,3,0,107,0,,
akarnokd-misc,hu.akarnokd.rxjava2,PerfConsumer,PerfConsumer,3,1,1,30,0,,
akarnokd-misc,hu.akarnokd.rxjava2,PerfConsumer,onSuccess,3,1,1,34,0,,
akarnokd-misc,hu.akarnokd.rxjava2,PerfConsumer,onSubscribe,2,1,1,39,0,,
akarnokd-misc,hu.akarnokd.rxjava2,PerfConsumer,onSubscribe,3,1,1,43,0,,
akarnokd-misc,hu.akarnokd.rxjava2,PerfConsumer,onNext,3,1,1,48,0,,
akarnokd-misc,hu.akarnokd.rxjava2,PerfConsumer,onError,3,1,1,53,0,,
akarnokd-misc,hu.akarnokd.rxjava2,PerfConsumer,onComplete,3,1,0,58,0,,
akarnokd-misc,hu.akarnokd.rxjava2,PublishProcessorPerf,setup,8,1,1,38,0,,
akarnokd-misc,hu.akarnokd.rxjava2,PublishProcessorPerf,unbounded1,3,1,0,50,0,,
akarnokd-misc,hu.akarnokd.rxjava2,PublishProcessorPerf,unbounded1k,5,2,0,55,0,,
akarnokd-misc,hu.akarnokd.rxjava2,PublishProcessorPerf,unbounded1m,5,2,0,62,0,,
akarnokd-misc,hu.akarnokd.rxjava2,PublishProcessorPerf,bounded1,3,1,0,69,0,,
akarnokd-misc,hu.akarnokd.rxjava2,PublishProcessorPerf,bounded1k,5,2,0,75,0,,
akarnokd-misc,hu.akarnokd.rxjava2,PublishProcessorPerf,bounded1m,5,2,0,82,0,,
akarnokd-misc,hu.akarnokd.rxjava2,PublishProcessorPerf,subject1,3,1,0,90,0,,
akarnokd-misc,hu.akarnokd.rxjava2,PublishProcessorPerf,subject1k,5,2,0,96,0,,
akarnokd-misc,hu.akarnokd.rxjava2,PublishProcessorPerf,subject1m,5,2,0,103,0,,
akarnokd-misc,hu.akarnokd.rxjava2,PerfBoundedSubscriber,PerfBoundedSubscriber,5,1,2,32,0,,
akarnokd-misc,hu.akarnokd.rxjava2,PerfBoundedSubscriber,onSubscribe,3,1,1,38,0,,
akarnokd-misc,hu.akarnokd.rxjava2,PerfBoundedSubscriber,onComplete,3,1,0,43,0,,
akarnokd-misc,hu.akarnokd.rxjava2,PerfBoundedSubscriber,onError,3,1,1,48,0,,
akarnokd-misc,hu.akarnokd.rxjava2,PerfBoundedSubscriber,onNext,3,1,1,53,0,,
akarnokd-misc,hu.akarnokd.reactivestreams.tck,EmptyPublisherTckTest,EmptyPublisherTckTest,3,1,0,12,0,,
akarnokd-misc,hu.akarnokd.reactivestreams.tck,EmptyPublisherTckTest,createPublisher,15,1,1,16,0,,
akarnokd-misc,hu.akarnokd.reactivestreams.tck,EmptyPublisherTckTest,request,2,1,1,22,0,,
akarnokd-misc,hu.akarnokd.reactivestreams.tck,EmptyPublisherTckTest,cancel,3,1,0,29,0,,
akarnokd-misc,hu.akarnokd.reactivestreams.tck,EmptyPublisherTckTest,createFailedPublisher,3,1,0,40,0,,
akarnokd-misc,hu.akarnokd.reactivestreams.tck,EmptyPublisherTckTest,maxElementsFromPublisher,3,1,0,45,0,,
akarnokd-misc,hu.akarnokd.reactive,SubmissionPublisherTest,test,7,1,0,9,1,,
akarnokd-misc,hu.akarnokd.reactive.nio,BasicNIOTest,readFile,16,3,0,14,1,,
akarnokd-misc,hu.akarnokd.reactive.nio,BasicNIOTest,selector,33,7,0,40,1,,
akarnokd-misc,hu.akarnokd.reactive.nio,NIONetworkNotification,setup,14,1,0,37,0,,
akarnokd-misc,hu.akarnokd.reactive.nio,NIONetworkNotification,teardown,4,1,0,60,0,,
akarnokd-misc,hu.akarnokd.reactive.nio,NIONetworkNotification,serverLoop,17,3,0,67,0,,
akarnokd-misc,hu.akarnokd.reactive.nio,NIONetworkNotification,send,14,3,0,90,0,,
akarnokd-misc,hu.akarnokd.reactive.nio,BufferPerf,setup,4,1,0,27,0,,
akarnokd-misc,hu.akarnokd.reactive.nio,BufferPerf,indexLoop,8,2,1,33,0,,
akarnokd-misc,hu.akarnokd.reactive.nio,BufferPerf,consumeLoop,7,2,1,44,0,,
akarnokd-misc,hu.akarnokd.reactive.observable,IObservableTest,just,3,1,0,9,1,,
akarnokd-misc,hu.akarnokd.reactive.observable,IObservableTest,characters,3,1,0,14,1,,
akarnokd-misc,hu.akarnokd.reactive.observable,IObservableTest,concatArray,3,1,0,19,1,,
akarnokd-misc,hu.akarnokd.iterables,IxNulls,test,3,1,0,11,1,,
akarnokd-misc,hu.akarnokd.iterables,SingletonIteratorTest,contract,12,1,0,11,1,,
akarnokd-misc,hu.akarnokd.iterables,SingletonSetBugged,of,3,1,1,9,0,,
akarnokd-misc,hu.akarnokd.iterables,SingletonSetBugged,add,3,1,1,13,0,,
akarnokd-misc,hu.akarnokd.iterables,SingletonSetBugged,addAll,3,1,1,18,0,,
akarnokd-misc,hu.akarnokd.iterables,SingletonSetBugged,clear,2,1,0,23,0,,
akarnokd-misc,hu.akarnokd.iterables,SingletonSetBugged,contains,3,1,1,27,0,,
akarnokd-misc,hu.akarnokd.iterables,SingletonSetBugged,containsAll,3,1,1,32,0,,
akarnokd-misc,hu.akarnokd.iterables,SingletonSetBugged,isEmpty,3,1,0,37,0,,
akarnokd-misc,hu.akarnokd.iterables,SingletonSetBugged,iterator,3,1,0,42,0,,
akarnokd-misc,hu.akarnokd.iterables,SingletonSetBugged,remove,3,1,1,47,0,,
akarnokd-misc,hu.akarnokd.iterables,SingletonSetBugged,removeAll,3,1,1,52,0,,
akarnokd-misc,hu.akarnokd.iterables,SingletonSetBugged,retainAll,3,1,1,57,0,,
akarnokd-misc,hu.akarnokd.iterables,SingletonSetBugged,size,3,1,0,62,0,,
akarnokd-misc,hu.akarnokd.iterables,SingletonSetBugged,toArray,3,1,0,67,0,,
akarnokd-misc,hu.akarnokd.iterables,SingletonSetBugged,toArray,3,1,1,72,0,hu.akarnokd.iterables.SingletonSetBugged,hu.akarnokd.iterables.SingletonSetBugged
akarnokd-misc,hu.akarnokd.iterables,SingletonSet,of,3,1,1,9,0,,
akarnokd-misc,hu.akarnokd.iterables,SingletonSet,add,3,1,1,13,0,,
akarnokd-misc,hu.akarnokd.iterables,SingletonSet,addAll,3,1,1,18,0,,
akarnokd-misc,hu.akarnokd.iterables,SingletonSet,clear,2,1,0,23,0,,
akarnokd-misc,hu.akarnokd.iterables,SingletonSet,contains,3,1,1,27,0,,
akarnokd-misc,hu.akarnokd.iterables,SingletonSet,containsAll,3,1,1,32,0,,
akarnokd-misc,hu.akarnokd.iterables,SingletonSet,isEmpty,3,1,0,37,0,,
akarnokd-misc,hu.akarnokd.iterables,SingletonSet,iterator,3,1,0,42,0,,
akarnokd-misc,hu.akarnokd.iterables,SingletonSet,remove,3,1,1,47,0,,
akarnokd-misc,hu.akarnokd.iterables,SingletonSet,removeAll,3,1,1,52,0,,
akarnokd-misc,hu.akarnokd.iterables,SingletonSet,retainAll,3,1,1,57,0,,
akarnokd-misc,hu.akarnokd.iterables,SingletonSet,size,3,1,0,62,0,,
akarnokd-misc,hu.akarnokd.iterables,SingletonSet,toArray,3,1,0,67,0,,
akarnokd-misc,hu.akarnokd.iterables,SingletonSet,toArray,3,1,1,72,0,hu.akarnokd.iterables.SingletonSet,hu.akarnokd.iterables.SingletonSet
akarnokd-misc,hu.akarnokd.iterables,SingletonIteratorBugged,of,3,1,1,9,0,,
akarnokd-misc,hu.akarnokd.iterables,SingletonIteratorBugged,none,6,1,0,14,0,,
akarnokd-misc,hu.akarnokd.iterables,SingletonIteratorBugged,hasNext,3,1,0,18,0,hu.akarnokd.iterables.SingletonIteratorBugged,hu.akarnokd.iterables.SingletonIteratorBugged
akarnokd-misc,hu.akarnokd.iterables,SingletonIteratorBugged,next,5,1,0,23,0,hu.akarnokd.iterables.SingletonIteratorBugged,hu.akarnokd.iterables.SingletonIteratorBugged
akarnokd-misc,hu.akarnokd.iterables,SingletonIterator,of,4,1,1,9,0,,
akarnokd-misc,hu.akarnokd.iterables,SingletonIterator,none,6,1,0,15,0,,
akarnokd-misc,hu.akarnokd.iterables,SingletonIterator,hasNext,3,1,0,19,0,hu.akarnokd.iterables.SingletonIterator,hu.akarnokd.iterables.SingletonIterator
akarnokd-misc,hu.akarnokd.iterables,SingletonIterator,next,5,1,0,24,0,hu.akarnokd.iterables.SingletonIterator,hu.akarnokd.iterables.SingletonIterator
akarnokd-misc,hu.akarnokd.iterables,LambdaSingletonPerf,setup,10,1,1,44,0,,
akarnokd-misc,hu.akarnokd.iterables,LambdaSingletonPerf,arrayList,3,1,0,57,0,,
akarnokd-misc,hu.akarnokd.iterables,LambdaSingletonPerf,lambda,3,1,0,61,0,,
akarnokd-misc,hu.akarnokd.iterables,LambdaSingletonPerf,lambdaBugged,3,1,0,67,0,,
akarnokd-misc,hu.akarnokd.iterables,LambdaSingletonPerf,ix,3,1,0,72,0,,
akarnokd-misc,hu.akarnokd.iterables,LambdaSingletonPerf,singleton,3,1,0,77,0,,
akarnokd-misc,hu.akarnokd.iterables,LambdaSingletonPerf,singletonList,3,1,0,82,0,,
akarnokd-misc,hu.akarnokd.iterables,LambdaSingletonPerf,arrayListFor,5,2,1,87,0,,
akarnokd-misc,hu.akarnokd.iterables,LambdaSingletonPerf,lambdaFor,5,2,1,94,0,,
akarnokd-misc,hu.akarnokd.iterables,LambdaSingletonPerf,lambdaBuggedFor,5,2,1,101,0,,
akarnokd-misc,hu.akarnokd.iterables,LambdaSingletonPerf,ixFor,5,2,1,108,0,,
akarnokd-misc,hu.akarnokd.iterables,LambdaSingletonPerf,singletonFor,5,2,1,115,0,,
akarnokd-misc,hu.akarnokd.iterables,LambdaSingletonPerf,singletonListFor,5,2,1,122,0,,
akarnokd-misc,hu.akarnokd.iterables,LambdaSingletonPerf,main,8,3,1,131,0,,
akarnokd-misc,hu.akarnokd.asyncenum,AxRangeTest,emptyRange,5,1,0,22,1,,
akarnokd-misc,hu.akarnokd.asyncenum,AxRangeTest,justRange,5,1,0,36,1,,
akarnokd-misc,hu.akarnokd.asyncenum,AxRangeTest,smallRange,5,1,0,49,1,,
akarnokd-misc,hu.akarnokd.asyncenum,AxRangeTest,longRange,8,2,0,63,1,,
akarnokd-misc,hu.akarnokd.asyncenum,StageCancel,StageCancel,2,1,0,6,0,,
akarnokd-misc,hu.akarnokd.asyncenum,StageCancel,main,18,1,1,7,0,,
akarnokd-misc,hu.akarnokd.asyncenum,IAsyncEnumerator,moveNext,0,1,1,22,0,,
akarnokd-misc,hu.akarnokd.asyncenum,IAsyncEnumerator,current,0,1,0,24,0,,
akarnokd-misc,hu.akarnokd.asyncenum,Ax,range,3,1,2,25,0,,
akarnokd-misc,hu.akarnokd.asyncenum,Ax,observeOn,3,1,1,29,0,,
akarnokd-misc,hu.akarnokd.asyncenum,Ax,subscribeOn,3,1,1,33,0,,
akarnokd-misc,hu.akarnokd.asyncenum,AxSubscribeOn,AxSubscribeOn,4,1,2,13,0,,
akarnokd-misc,hu.akarnokd.asyncenum,AxSubscribeOn,enumerator,9,1,0,18,0,,
akarnokd-misc,hu.akarnokd.asyncenum,AxRange,AxRange,4,1,2,25,0,,
akarnokd-misc,hu.akarnokd.asyncenum,AxRange,enumerator,3,1,0,30,0,,
akarnokd-misc,hu.akarnokd.asyncenum,IAsyncEnumerable,enumerator,0,1,0,17,0,,
akarnokd-misc,hu.akarnokd.asyncenum,TestAsyncConsumer,TestAsyncConsumer,7,1,1,36,0,,
akarnokd-misc,hu.akarnokd.asyncenum,TestAsyncConsumer,consumeStageAll,6,2,1,44,0,hu.akarnokd.asyncenum.TestAsyncConsumer,hu.akarnokd.asyncenum.TestAsyncConsumer
akarnokd-misc,hu.akarnokd.asyncenum,TestAsyncConsumer,drainLoop,22,5,0,51,0,hu.akarnokd.asyncenum.TestAsyncConsumer,hu.akarnokd.asyncenum.TestAsyncConsumer
akarnokd-misc,hu.akarnokd.asyncenum,TestAsyncConsumer,consumeAwaitAll,4,1,0,111,0,hu.akarnokd.asyncenum.TestAsyncConsumer,hu.akarnokd.asyncenum.TestAsyncConsumer
akarnokd-misc,hu.akarnokd.asyncenum,TestAsyncConsumer,consumeAwaitAll,5,1,2,133,0,hu.akarnokd.asyncenum.TestAsyncConsumer,hu.akarnokd.asyncenum.TestAsyncConsumer
akarnokd-misc,hu.akarnokd.asyncenum,TestAsyncConsumer,assertValue,4,1,1,145,0,,
akarnokd-misc,hu.akarnokd.asyncenum,TestAsyncConsumer,assertValues,4,1,1,150,0,,
akarnokd-misc,hu.akarnokd.asyncenum,TestAsyncConsumer,assertNoValues,4,1,0,156,0,,
akarnokd-misc,hu.akarnokd.asyncenum,TestAsyncConsumer,assertValueCount,4,1,1,161,0,,
akarnokd-misc,hu.akarnokd.asyncenum,TestAsyncConsumer,assertNoErrors,4,1,0,166,0,,
akarnokd-misc,hu.akarnokd.asyncenum,TestAsyncConsumer,assertCompleted,4,1,0,171,0,,
akarnokd-misc,hu.akarnokd.asyncenum,TestAsyncConsumer,assertNotCompleted,4,1,0,176,0,,
akarnokd-misc,hu.akarnokd.asyncenum,AxObserveOn,AxObserveOn,4,1,2,13,0,,
akarnokd-misc,hu.akarnokd.asyncenum,AxObserveOn,enumerator,3,1,0,18,0,,
akarnokd-misc,hu.akarnokd.asyncenum,PerfAsyncConsumer,PerfAsyncConsumer,7,1,2,42,0,,
akarnokd-misc,hu.akarnokd.asyncenum,PerfAsyncConsumer,consume,18,3,1,50,0,hu.akarnokd.asyncenum.PerfAsyncConsumer,hu.akarnokd.asyncenum.PerfAsyncConsumer
akarnokd-misc,hu.akarnokd.asyncenum,PerfAsyncConsumer,consumeStage,25,5,1,68,0,hu.akarnokd.asyncenum.PerfAsyncConsumer,hu.akarnokd.asyncenum.PerfAsyncConsumer
akarnokd-misc,hu.akarnokd.asyncenum,PerfSyncConsumer,PerfSyncConsumer,6,1,2,40,0,,
akarnokd-misc,hu.akarnokd.asyncenum,PerfSyncConsumer,consume,3,1,0,47,0,hu.akarnokd.asyncenum.PerfSyncConsumer,hu.akarnokd.asyncenum.PerfSyncConsumer
akarnokd-misc,hu.akarnokd.asyncenum,PerfSyncConsumer,consumeStage,23,5,1,51,0,hu.akarnokd.asyncenum.PerfSyncConsumer,hu.akarnokd.asyncenum.PerfSyncConsumer
akarnokd-misc,hu.akarnokd.utils,BallisticResist,main,22,1,1,5,0,hu.akarnokd.utils.BallisticResist,hu.akarnokd.utils.BallisticResist
akarnokd-misc,hu.akarnokd.utils,BallisticResist,damageFormula,3,1,2,108,0,,
akarnokd-misc,hu.akarnokd.utils,TestException,TestException,3,1,0,11,0,,
akarnokd-misc,hu.akarnokd.utils,TestException,TestException,3,1,2,18,0,,
akarnokd-misc,hu.akarnokd.utils,TestException,TestException,3,1,1,27,0,,
akarnokd-misc,hu.akarnokd.utils,TestException,TestException,3,1,1,35,0,,
akarnokd-misc,hu.akarnokd.retrofit2,ResponseBodyNull,responseBodyNull,9,1,0,12,1,,
akarnokd-misc,hu.akarnokd.rxjava,ZipRandomTest,randomTime,3,1,0,11,0,,
akarnokd-misc,hu.akarnokd.rxjava,ZipRandomTest,test,6,1,0,15,1,,
akarnokd-misc,hu.akarnokd.rxjava,Ternary,Ternary,2,1,0,7,0,,
akarnokd-misc,hu.akarnokd.rxjava,Ternary,main,10,1,1,9,0,,
akarnokd-misc,hu.akarnokd.rxjava,RetryWhenCompile,RetryWhenCompile,2,1,0,10,0,,
akarnokd-misc,hu.akarnokd.rxjava,RetryWhenCompile,main,35,2,1,13,0,,
akarnokd-misc,hu.akarnokd.rxjava,RetryWhenCompile,call,3,1,1,18,0,,
akarnokd-misc,hu.akarnokd.rxjava,RetryWhenCompile,call,12,2,1,26,0,,
akarnokd-misc,hu.akarnokd.rxjava,RetryWhenCompile,call,7,2,1,29,0,,
akarnokd-misc,hu.akarnokd.rxjava,RetryWhenCompile,onCompleted,3,1,0,45,0,,
akarnokd-misc,hu.akarnokd.rxjava,RetryWhenCompile,onNext,3,1,1,50,0,,
akarnokd-misc,hu.akarnokd.rxjava,RetryWhenCompile,onError,3,1,1,55,0,,
akarnokd-misc,hu.akarnokd.rxjava,ZipRxJava,main,17,1,1,8,0,hu.akarnokd.rxjava.ZipRxJava,hu.akarnokd.rxjava.ZipRxJava
akarnokd-misc,hu.akarnokd.rxjava,ZipRxJava,createPlanResponse,7,1,1,28,0,,
akarnokd-misc,hu.akarnokd.rxjava,ZipRxJava,createFeatureResponse,7,1,1,36,0,,
akarnokd-misc,hu.akarnokd.rxjava,ZipRxJava,createAccessoriesResponse,7,1,1,49,0,,
akarnokd-misc,hu.akarnokd.rxjava,ZipRxJava,sleep,8,1,0,57,0,,
akarnokd-misc,hu.akarnokd.rxjava,CompletableConcat1,test,19,1,0,10,1,,
akarnokd-misc,hu.akarnokd.rxjava,ATest,setUp,5,1,0,38,0,,
akarnokd-misc,hu.akarnokd.rxjava,ATest,interestingTest,13,1,0,45,1,,
akarnokd-misc,hu.akarnokd.rxjava,AutoRemoveSubscription,subscribeAutoRelease,23,1,3,13,0,,
akarnokd-misc,hu.akarnokd.rxjava,AutoRemoveSubscription,onCompleted,3,1,0,18,0,,
akarnokd-misc,hu.akarnokd.rxjava,AutoRemoveSubscription,onError,4,1,1,22,0,,
akarnokd-misc,hu.akarnokd.rxjava,AutoRemoveSubscription,onNext,9,1,1,27,0,,
akarnokd-misc,hu.akarnokd.rxjava,AutoRemoveSubscription,test,9,1,0,41,1,,
akarnokd-misc,hu.akarnokd.rxjava,DoOnSubscribe1,printThread,3,1,2,9,0,,
akarnokd-misc,hu.akarnokd.rxjava,DoOnSubscribe1,testFoo,14,1,0,14,1,,
akarnokd-misc,hu.akarnokd.rxjava,SingleUntil,singleTakeUntil,12,1,0,12,1,,
akarnokd-misc,hu.akarnokd.rxjava,ReplayTimeout,test1x,8,1,0,9,1,,
akarnokd-misc,hu.akarnokd.rxjava,ReplayTimeout,test2x,8,1,0,26,1,,
akarnokd-misc,hu.akarnokd.rxjava,ReplayTimeout,test2xf,8,1,0,43,1,,
akarnokd-misc,hu.akarnokd.rxjava,StackOverflowDepth,StackOverflowDepth,2,1,0,9,0,,
akarnokd-misc,hu.akarnokd.rxjava,StackOverflowDepth,rxjava,18,3,0,11,0,,
akarnokd-misc,hu.akarnokd.rxjava,StackOverflowDepth,rxjava2,19,3,0,27,0,,
akarnokd-misc,hu.akarnokd.rxjava,StackOverflowDepth,reactor3,19,3,0,44,0,,
akarnokd-misc,hu.akarnokd.rxjava,StackOverflowDepth,main,8,1,1,61,0,hu.akarnokd.rxjava.StackOverflowDepth,hu.akarnokd.rxjava.StackOverflowDepth
akarnokd-misc,hu.akarnokd.rxjava,CompleteDos,test,4,1,0,10,1,,
akarnokd-misc,hu.akarnokd.rxjava,FromCallCancel,testLoop,5,2,0,14,1,,
akarnokd-misc,hu.akarnokd.rxjava,FromCallCancel,test,17,1,0,21,1,,
akarnokd-misc,hu.akarnokd.rxjava,AmbTest,test,6,1,0,9,1,,
akarnokd-misc,hu.akarnokd.rxjava,ProblemTestCase,after,3,1,0,15,0,,
akarnokd-misc,hu.akarnokd.rxjava,ProblemTestCase,createProblematicObservable,9,1,0,20,0,,
akarnokd-misc,hu.akarnokd.rxjava,ProblemTestCase,testA,8,1,0,32,1,,
akarnokd-misc,hu.akarnokd.rxjava,ProblemTestCase,testB,14,1,0,45,1,,
akarnokd-misc,hu.akarnokd.rxjava,ReduceAnonymous,mutableStateWithStringConcat,4,1,0,15,1,,
akarnokd-misc,hu.akarnokd.rxjava,ReduceAnonymous,mutableStateWithStringConcat2,6,1,0,26,1,,
akarnokd-misc,hu.akarnokd.rxjava,ReduceAnonymous,howLong,5,2,0,41,1,,
akarnokd-misc,hu.akarnokd.rxjava,GroupByTest,GroupByTest,2,1,0,6,0,,
akarnokd-misc,hu.akarnokd.rxjava,GroupByTest,main,4,1,1,8,0,,
akarnokd-misc,hu.akarnokd.rxjava,DelayingScheduler,main,31,1,1,11,0,,
akarnokd-misc,hu.akarnokd.rxjava,DelayingScheduler,createWorker,3,1,0,17,0,,
akarnokd-misc,hu.akarnokd.rxjava,OutOfOrder3,loop,5,2,0,15,1,,
akarnokd-misc,hu.akarnokd.rxjava,OutOfOrder3,test,46,5,0,22,1,,
akarnokd-misc,hu.akarnokd.rxjava,OutOfOrder3,apply,5,1,1,41,0,,
akarnokd-misc,hu.akarnokd.rxjava,OutOfOrder3,accept,16,4,1,50,0,,
akarnokd-misc,hu.akarnokd.rxjava,ListFlatMappingTest,getList,3,1,0,12,0,,
akarnokd-misc,hu.akarnokd.rxjava,ListFlatMappingTest,getSubdetails,3,1,1,16,0,,
akarnokd-misc,hu.akarnokd.rxjava,ListFlatMappingTest,test,11,1,0,20,1,,
akarnokd-misc,hu.akarnokd.rxjava,ListFlatMappingTest,onNext,2,1,1,27,0,,
akarnokd-misc,hu.akarnokd.rxjava,ListFlatMappingTest,onError,2,1,1,30,0,,
akarnokd-misc,hu.akarnokd.rxjava,ListFlatMappingTest,onCompleted,2,1,0,33,0,,
akarnokd-misc,hu.akarnokd.rxjava,OutOfOrder,loop,5,2,0,16,1,,
akarnokd-misc,hu.akarnokd.rxjava,OutOfOrder,test,50,5,0,23,1,,
akarnokd-misc,hu.akarnokd.rxjava,OutOfOrder,call,5,1,1,47,0,,
akarnokd-misc,hu.akarnokd.rxjava,OutOfOrder,call,16,4,1,56,0,,
akarnokd-misc,hu.akarnokd.rxjava,PublishSubjectRaceTest,racy,28,6,0,16,1,,
akarnokd-misc,hu.akarnokd.rxjava,PublishSubjectRaceTest,nonRacy,28,6,0,51,1,,
akarnokd-misc,hu.akarnokd.rxjava,RecurseWithDefer,numbers,3,1,1,9,0,,
akarnokd-misc,hu.akarnokd.rxjava,RecurseWithDefer,test,3,1,0,13,1,,
akarnokd-misc,hu.akarnokd.rxjava,RecurseWithDefer,numbers2,3,1,1,20,0,,
akarnokd-misc,hu.akarnokd.rxjava,RecurseWithDefer,test2,3,1,0,24,1,,
akarnokd-misc,hu.akarnokd.rxjava,OutOfOrder2,loop,5,2,0,15,1,,
akarnokd-misc,hu.akarnokd.rxjava,OutOfOrder2,test,49,5,0,22,1,,
akarnokd-misc,hu.akarnokd.rxjava,OutOfOrder2,apply,5,1,1,44,0,,
akarnokd-misc,hu.akarnokd.rxjava,OutOfOrder2,accept,16,4,1,53,0,,
akarnokd-misc,hu.akarnokd.rxjava,Replay1RetentionTest,test,10,1,0,11,1,,
akarnokd-misc,hu.akarnokd.rxjava,Replay1RetentionTest,test2,10,1,0,30,1,,
akarnokd-misc,hu.akarnokd.rxjava,FromToSingle,test,7,1,0,12,1,,
akarnokd-misc,hu.akarnokd.rxjava,FromToSingle,plainSubscribeCheck,10,1,0,25,1,,
akarnokd-misc,hu.akarnokd.rxjava,ScanReplay,testExpectedReplayBehavior,14,1,0,11,1,,
akarnokd-misc,hu.akarnokd.rxjava,ScanReplay,testFlakyReplayBehavior,12,1,0,31,1,,
akarnokd-misc,hu.akarnokd.rxjava,ScanReplay,testFlakyReplayBehavior2,10,1,0,50,1,,
akarnokd-misc,hu.akarnokd.rxjava,ConcatReplayTest,test,15,1,0,9,1,,
akarnokd-misc,hu.akarnokd.rxjava,OutOfOrder5,loop,5,2,0,16,1,,
akarnokd-misc,hu.akarnokd.rxjava,OutOfOrder5,test,49,5,0,23,1,,
akarnokd-misc,hu.akarnokd.rxjava,OutOfOrder5,apply,5,1,1,45,0,,
akarnokd-misc,hu.akarnokd.rxjava,OutOfOrder5,accept,16,4,1,54,0,,
akarnokd-misc,hu.akarnokd.rxjava,InteropCheck,test,5,1,0,9,1,,
akarnokd-misc,hu.akarnokd.rxjava,PublishBufferZip,normal,19,1,0,9,1,,
akarnokd-misc,hu.akarnokd.rxjava,ConcatWithTest2,concatWithTest,28,1,0,9,1,,
akarnokd-misc,hu.akarnokd.rxjava,ConcatWithTest,concatWithTest,28,1,0,9,1,,
akarnokd-misc,hu.akarnokd.rxjava,GroupConcat,GroupConcat,2,1,0,10,0,,
akarnokd-misc,hu.akarnokd.rxjava,GroupConcat,main,14,3,1,19,0,,
akarnokd-misc,hu.akarnokd.rxjava,SingleUnsubscribe,test,4,1,0,9,1,,
akarnokd-misc,hu.akarnokd.rxjava,BufferUntil,BufferUntil,3,1,1,14,0,,
akarnokd-misc,hu.akarnokd.rxjava,BufferUntil,call,5,1,1,18,0,,
akarnokd-misc,hu.akarnokd.rxjava,CompletableConcat2,test,19,1,0,10,1,,
akarnokd-misc,hu.akarnokd.rxjava,ObserveOnTest,completeExactRequest,14,1,0,12,1,,
akarnokd-misc,hu.akarnokd.rxjava,InterruptFlow,testInterrupt,16,2,0,11,1,,
akarnokd-misc,hu.akarnokd.rxjava,FirstAndThrowTest,test,8,1,0,10,1,,
akarnokd-misc,hu.akarnokd.rxjava,TimeoutCancelTest,test,8,1,0,14,1,,
akarnokd-misc,hu.akarnokd.rxjava,TimeoutCancelTest,test2,23,1,0,29,1,,
akarnokd-misc,hu.akarnokd.rxjava,TimeoutCancelTest,test3,23,1,0,58,1,,
akarnokd-misc,hu.akarnokd.rxjava,ConcatWithTest3,concatWithTest,28,1,0,9,1,,
akarnokd-misc,hu.akarnokd.rxjava,BufferUntilWithPublish,BufferUntilWithPublish,2,1,0,10,0,,
akarnokd-misc,hu.akarnokd.rxjava,BufferUntilWithPublish,bufferUntil,11,1,2,11,0,,
akarnokd-misc,hu.akarnokd.rxjava,BufferUntilWithPublish,main,18,2,1,33,0,,
akarnokd-misc,hu.akarnokd.rxjava,BufferUntilWithPublish,call,3,1,1,37,0,,
akarnokd-misc,hu.akarnokd.rxjava,BufferUntilWithPublish,call,6,2,1,42,0,,
